InfrastructureID,Distance,Grass,Herbaceous,Wall,Shrub,Canapy,Layers,Comments,
SS-VSMPE-1,0,0,1,0,0,1,2,D'Anvers corner,
SS-VSMPE-1,10,0,1,1,0,1,3,,
SS-VSMPE-1,20,0,0,0,0,1,1,,
SS-VSMPE-1,30,0,1,0,0,1,2,,
SS-VSMPE-1,40,0,1,0,0,0,1,,
SS-VSMPE-1,50,0,1,0,0,1,2,,
SS-VSMPE-1,60,0,0,0,0,0,0,,
SS-VSMPE-1,70,0,0,0,0,0,0,,
SS-VSMPE-1,80,1,0,0,0,1,2,,
SS-VSMPE-1,90,0,1,0,0,1,2,,
SS-VSMPE-1,100,0,0,0,0,1,1,,
SS-VSMPE-1,110,0,0,0,0,1,1,,
SS-VSMPE-1,120,0,0,0,0,1,1,,
SS-VSMPE-1,130,0,0,0,0,1,1,,
SS-VSMPE-1,140,0,0,0,0,1,1,,
SS-VSMPE-1,150,0,1,0,0,1,2,,
SS-VSMPE-1,160,1,0,0,0,1,2,,
SS-VSMPE-1,170,0,1,0,0,1,2,,
SS-VSMPE-1,180,1,0,0,1,1,3,,
SS-VSMPE-1,190,0,1,0,1,1,3,,
SS-VSMPE-1,200,0,1,0,1,0,2,,
SS-VSMPE-1,210,0,0,0,0,0,0,,
SS-VSMPE-1,220,0,0,0,0,0,0,,
SS-VSMPE-1,229,0,0,0,0,1,1,,
SS-VSMPE-2,0,1,0,0,0,0,1,Ball corner,
SS-VSMPE-2,10,1,0,0,0,0,1,,
SS-VSMPE-2,20,1,1,1,0,1,4,,
SS-VSMPE-2,30,1,0,0,0,0,1,,
SS-VSMPE-2,40,0,0,0,0,0,0,,
SS-VSMPE-2,50,1,0,0,0,1,2,,
SS-VSMPE-2,60,1,0,0,0,1,2,,
SS-VSMPE-2,70,1,0,0,0,0,1,,
SS-VSMPE-2,80,1,1,0,0,1,3,,
SS-VSMPE-2,90,1,0,0,0,0,1,,
SS-VSMPE-2,100,1,1,0,0,1,3,,
SS-VSMPE-2,110,1,1,0,0,1,3,,
SS-VSMPE-2,120,1,0,0,0,1,2,,
SS-VSMPE-2,130,1,0,0,0,0,1,,
SS-VSMPE-2,140,1,0,0,0,0,1,,
SS-VSMPE-2,150,1,1,0,0,0,2,,
SS-VSMPE-2,160,1,0,0,0,1,2,,
SS-VSMPE-2,170,1,0,0,0,1,2,,
SS-VSMPE-2,180,1,0,0,1,0,2,,
SS-VSMPE-2,190,0,0,0,0,0,0,,
SS-VSMPE-2,200,0,0,0,0,0,0,,
SS-VSMPE-2,210,0,0,0,0,0,0,,
SS-VSMPE-2,220,1,0,0,0,0,1,,
SS-VSMPE-2,230,1,0,0,0,0,1,,
SS-VSMPE-2,240,0,1,0,0,0,1,,
SS-VSMPE-2,241,0,1,0,0,0,1,,
SS-VSMPE-10,0,1,1,0,0,1,3,Saint-Roch corner,
SS-VSMPE-10,10,0,0,0,0,0,0,,
SS-VSMPE-10,20,1,0,0,0,1,2,,
SS-VSMPE-10,30,1,0,0,0,0,1,,
SS-VSMPE-10,40,1,0,0,0,0,1,,
SS-VSMPE-10,50,0,0,0,0,1,1,,
SS-VSMPE-10,60,0,0,0,0,0,0,,
SS-VSMPE-10,70,1,1,0,0,1,3,,
SS-VSMPE-10,80,0,0,0,0,0,0,,
SS-VSMPE-10,90,1,1,0,0,0,2,,
SS-VSMPE-10,100,1,0,0,0,0,1,,
SS-VSMPE-10,110,1,1,0,0,0,2,,
SS-VSMPE-10,120,0,1,0,0,0,1,,
SS-VSMPE-10,130,1,0,0,1,0,2,,
SS-VSMPE-10,140,0,0,0,0,1,1,,
SS-VSMPE-10,150,0,0,0,0,0,0,,
SS-VSMPE-10,160,0,0,0,0,1,1,,
SS-VSMPE-10,170,0,0,0,0,1,1,,
SS-VSMPE-10,180,0,1,0,0,1,2,,
SS-VSMPE-10,190,0,1,0,0,1,2,,
SS-VSMPE-10,200,1,0,0,1,0,2,,
SS-VSMPE-10,210,1,0,0,0,1,2,,
SS-VSMPE-10,220,1,1,0,0,0,2,,
SS-VSMPE-6,0,0,0,0,0,0,0,Saint-Roch corner,
SS-VSMPE-6,10,0,1,0,0,0,1,,
SS-VSMPE-6,20,0,1,0,0,0,1,,
SS-VSMPE-6,30,0,0,0,0,1,1,,
SS-VSMPE-6,40,1,1,0,0,0,2,,
SS-VSMPE-6,50,0,0,0,0,0,0,,
SS-VSMPE-6,60,0,0,0,0,1,1,,
SS-VSMPE-6,70,0,0,0,0,1,1,,
SS-VSMPE-6,80,0,0,0,0,1,1,,
SS-VSMPE-6,90,0,1,0,1,1,3,,
SS-VSMPE-6,100,1,1,1,0,0,3,,
SS-VSMPE-6,110,1,1,0,0,1,3,,
SS-VSMPE-6,120,1,1,0,0,0,2,,
SS-VSMPE-6,130,1,1,0,0,1,3,,
SS-VSMPE-6,140,1,0,0,0,0,1,,
SS-VSMPE-6,150,0,0,0,0,0,0,,
SS-VSMPE-6,160,1,0,0,0,0,1,,
SS-VSMPE-6,170,0,0,0,0,1,1,,
SS-VSMPE-6,180,1,1,0,0,0,2,,
SS-VSMPE-6,190,0,0,0,0,1,1,,
SS-VSMPE-6,200,0,0,0,0,1,1,,
SS-VSMPE-6,210,0,1,0,0,1,2,,
SS-VSMPE-6,220,0,1,0,0,1,2,,
SS-VSMPE-6,230,1,0,0,0,1,2,,
SS-VSMPE-6,240,0,1,0,0,1,2,,
SS-VSMPE-6,250,0,1,0,0,1,2,,
SS-VSMPE-6,260,0,0,0,0,1,1,,
SS-VSMPE-6,270,0,0,0,0,0,0,,
SS-VSMPE-6,280,0,0,0,0,0,0,,
SS-VSMPE-6,288,0,0,0,0,0,0,,
SS-VSMPE-8,0,1,0,0,0,0,1,Ogilvy corner,
SS-VSMPE-8,10,0,0,0,0,0,0,,
SS-VSMPE-8,20,0,1,0,0,0,1,,
SS-VSMPE-8,30,0,0,0,0,0,0,,
SS-VSMPE-8,40,0,1,0,1,0,2,,
SS-VSMPE-8,50,0,0,0,0,0,0,,
SS-VSMPE-8,60,0,0,0,0,0,0,,
SS-VSMPE-8,70,1,0,0,0,0,1,,
SS-VSMPE-8,80,0,0,0,0,1,1,,
SS-VSMPE-8,90,0,0,0,0,1,1,,
SS-VSMPE-8,100,1,0,0,0,1,2,,
SS-VSMPE-8,110,0,0,0,0,1,1,,
SS-VSMPE-8,120,1,0,0,0,0,1,,
SS-VSMPE-8,130,1,0,0,0,0,1,,
SS-VSMPE-8,140,1,0,0,0,1,2,,
SS-VSMPE-8,150,1,0,0,0,1,2,,
SS-VSMPE-8,160,0,0,0,0,0,0,,
SS-VSMPE-8,170,0,0,0,0,1,1,,
SS-VSMPE-8,180,1,0,0,0,0,1,,
SS-VSMPE-8,190,1,1,0,0,0,2,,
SS-VSMPE-8,200,0,0,0,0,0,0,,
SS-VSMPE-8,210,1,0,0,0,0,1,,
SS-VSMPE-8,220,1,0,0,0,0,1,,
SS-VSMPE-8,230,1,0,0,0,0,1,,
SS-VSMPE-8,240,1,0,0,0,1,2,,
SS-VSMPE-8,250,1,1,0,0,0,2,,
SS-VSMPE-8,260,1,1,0,0,0,2,,
SS-VSMPE-8,270,1,0,0,0,0,1,,
SS-VSMPE-8,280,1,0,0,0,0,1,,
SS-VSMPE-8,290,1,0,0,0,0,1,,
SS-VSMPE-8,299.25,1,0,0,0,0,1,,
SS-VSMPE-4,0,0,1,0,0,0,1,Saint-Roch corner,
SS-VSMPE-4,10,1,0,0,0,1,2,,
SS-VSMPE-4,20,0,1,0,0,0,1,,
SS-VSMPE-4,30,1,0,0,0,0,1,,
SS-VSMPE-4,40,0,0,0,0,1,1,,
SS-VSMPE-4,50,0,0,0,0,1,1,,
SS-VSMPE-4,60,0,1,0,0,1,2,,
SS-VSMPE-4,70,0,0,0,0,0,0,,
SS-VSMPE-4,80,0,1,0,0,1,2,,
SS-VSMPE-4,90,1,0,0,0,1,2,,
SS-VSMPE-4,100,0,1,0,0,1,2,,
SS-VSMPE-4,110,0,0,0,0,0,0,,
SS-VSMPE-4,120,0,0,0,0,0,0,,
SS-VSMPE-4,130,1,0,0,0,0,1,,
SS-VSMPE-4,140,0,1,0,0,0,1,,
SS-VSMPE-4,150,0,0,0,0,0,0,,
SS-VSMPE-4,160,0,0,0,0,1,1,,
SS-VSMPE-4,170,0,1,0,0,0,1,,
SS-VSMPE-4,180,0,0,0,0,1,1,,
SS-VSMPE-4,190,0,1,0,0,1,2,,
SS-VSMPE-4,200,0,0,0,0,1,1,,
SS-VSMPE-4,210,0,0,0,1,1,2,,
SS-VSMPE-4,220,0,0,0,0,0,0,,
SS-VSMPE-4,230,0,0,0,0,0,0,,
SS-VSMPE-4,240,1,0,0,1,1,3,,
SS-VSMPE-4,250,1,0,0,0,1,2,,
SS-VSMPE-4,260,1,0,0,0,0,1,,
SS-VSMPE-4,270,0,0,0,0,1,1,,
SS-VSMPE-4,280,0,1,0,0,1,2,,
SS-VSMPE-4,290,0,0,0,0,1,1,,
SS-VSMPE-4,299,0,0,0,0,0,0,,
SS-VSMPE-3,0,0,0,0,0,0,0,Ogilvy corner,
SS-VSMPE-3,10,0,0,0,0,0,0,,
SS-VSMPE-3,20,0,0,0,0,0,0,,
SS-VSMPE-3,30,0,0,0,0,0,0,,
SS-VSMPE-3,40,0,0,0,0,1,1,,
SS-VSMPE-3,50,0,0,0,0,0,0,,
SS-VSMPE-3,60,1,0,0,0,1,2,,
SS-VSMPE-3,70,1,0,0,0,1,2,,
SS-VSMPE-3,80,0,0,0,0,1,1,,
SS-VSMPE-3,90,0,0,0,0,0,0,,
SS-VSMPE-3,100,1,0,0,0,1,2,,
SS-VSMPE-3,110,1,0,0,0,0,1,,
SS-VSMPE-3,120,0,0,0,0,0,0,,
SS-VSMPE-3,130,0,0,0,0,0,0,,
SS-VSMPE-7,0,0,1,0,0,0,1,Outremont corner,
SS-VSMPE-7,10,0,0,0,0,0,0,,
SS-VSMPE-7,20,0,0,0,0,0,0,,
SS-VSMPE-7,30,0,1,0,0,1,2,,
SS-VSMPE-7,40,1,0,0,0,0,1,,
SS-VSMPE-7,50,0,1,0,0,1,2,,
SS-VSMPE-7,60,0,0,0,0,0,0,,
SS-VSMPE-7,70,0,0,0,0,0,0,,
SS-VSMPE-7,80,0,0,0,0,1,1,,
SS-VSMPE-7,90,0,1,0,1,1,3,,
SS-VSMPE-7,100,0,1,0,0,1,2,,
SS-VSMPE-7,110,1,0,0,0,1,2,,
SS-VSMPE-7,120,0,0,0,0,1,1,,
SS-VSMPE-7,130,1,0,0,0,0,1,,
SS-VSMPE-7,140,0,0,0,0,1,1,,
SS-VSMPE-7,150,0,1,0,0,1,2,,
SS-VSMPE-7,160,1,1,0,0,0,2,,
SS-VSMPE-7,170,1,1,0,0,1,3,,
SS-VSMPE-7,180,0,0,0,0,0,0,,
SS-VSMPE-7,190,1,0,0,0,0,1,,
SS-VSMPE-7,200,1,1,0,0,0,2,,
SS-VSMPE-7,210,0,1,0,0,0,1,,
SS-VSMPE-7,220,0,0,0,0,0,0,,
SS-VSMPE-7,230,0,0,0,0,0,0,,
SS-VSMPE-7,240,0,1,0,0,0,1,,
SS-VSMPE-7,246.5,0,1,0,0,0,1,,
SS-VSMPE-9,0,0,0,0,0,0,0,Jean Talon corner,
SS-VSMPE-9,10,0,0,0,0,0,0,,
SS-VSMPE-9,20,0,0,0,0,0,0,,
SS-VSMPE-9,30,0,0,0,0,1,1,,
SS-VSMPE-9,40,0,0,0,0,1,1,,
SS-VSMPE-9,50,1,0,0,0,1,2,,
SS-VSMPE-9,60,0,0,0,0,1,1,,
SS-VSMPE-9,70,0,1,0,0,0,1,,
SS-VSMPE-9,80,1,1,0,0,0,2,,
SS-VSMPE-9,90,1,1,0,0,0,2,,
SS-VSMPE-9,100,0,1,0,0,0,1,,
SS-VSMPE-9,110,0,0,0,0,1,1,,
SS-VSMPE-9,120,0,0,0,0,1,1,,
SS-VSMPE-9,130,1,0,0,0,0,1,,
SS-VSMPE-9,140,0,1,0,0,1,2,,
SS-VSMPE-9,150,1,0,0,0,1,2,,
SS-VSMPE-9,160,0,1,0,0,1,2,,
SS-VSMPE-9,170,0,1,0,0,0,1,,
SS-VSMPE-9,180,0,1,0,1,0,2,,
SS-VSMPE-9,190,0,0,0,0,0,0,,
SS-VSMPE-9,200,0,1,0,0,0,1,,
SS-VSMPE-9,210,0,0,0,0,1,1,,
SS-VSMPE-9,220,0,1,0,1,0,2,,
SS-VSMPE-9,230,0,0,0,0,0,0,,
SS-VSMPE-9,240,0,0,0,0,1,1,,
SS-VSMPE-9,250,1,0,0,0,0,1,,
SS-VSMPE-9,260,1,0,0,0,0,1,,
SS-VSMPE-9,266.25,0,1,0,1,0,2,,
SS-VSMPE-5,0,0,1,0,0,0,1,Beaumont corner,
SS-VSMPE-5,10,0,0,0,0,0,0,,
SS-VSMPE-5,20,0,0,0,0,0,0,,
SS-VSMPE-5,30,0,0,0,0,0,0,,
SS-VSMPE-5,40,0,0,0,0,0,0,,
SS-VSMPE-5,50,0,0,0,0,1,1,,
SS-VSMPE-5,60,0,0,0,0,0,0,,
SS-VSMPE-5,70,0,0,0,0,1,1,,
SS-VSMPE-5,80,0,0,0,0,0,0,,
SS-VSMPE-5,90,0,0,0,0,0,0,,
SS-VSMPE-5,100,1,0,0,0,0,1,,
SS-VSMPE-5,110,1,0,0,0,1,2,,
SS-VSMPE-5,120,0,0,0,0,1,1,,
SS-VSMPE-5,130,0,0,0,0,0,0,,
SS-VSMPE-5,140,0,0,0,1,0,1,,
SS-VSMPE-5,150,1,0,0,0,1,2,,
SS-VSMPE-5,160,0,1,0,0,1,2,,
SS-VSMPE-5,170,0,1,0,1,1,3,,
SS-VSMPE-5,180,0,0,0,0,1,1,,
SS-VSMPE-5,190,0,0,0,0,1,1,,
SS-VSMPE-5,200,0,1,0,0,0,1,,
SS-VSMPE-5,210,0,1,0,1,0,2,,
SS-VSMPE-5,220,0,0,0,0,0,0,,
SS-VSMPE-5,230,0,0,0,0,0,0,,
SS-VSMPE-5,240,0,1,0,0,1,2,,
SS-VSMPE-5,250,0,1,0,1,1,3,,
SS-VSMPE-5,260,0,1,0,0,0,1,,
SS-VSMPE-5,270,0,1,0,0,1,2,,
SS-VSMPE-5,280,0,1,0,0,1,2,,
SS-VSMPE-5,290,0,0,0,0,0,0,,
SS-VSMPE-5,300,0,0,0,0,0,0,,
SS-VSMPE-33,0,1,0,0,1,1,3,Jean Talon corner,
SS-VSMPE-33,10,1,1,0,1,1,4,,
SS-VSMPE-33,20,1,0,0,1,1,3,,
SS-VSMPE-33,30,1,0,0,0,0,1,,
SS-VSMPE-33,40,1,1,0,0,0,2,,
SS-VSMPE-33,50,0,0,0,0,1,1,,
SS-VSMPE-33,60,1,0,0,0,1,2,,
SS-VSMPE-33,70,0,0,0,0,0,0,,
SS-VSMPE-33,80,0,1,0,1,1,3,,
SS-VSMPE-33,90,0,1,0,1,0,2,,
SS-VSMPE-33,100,1,1,0,0,1,3,,
SS-VSMPE-33,110,0,1,0,1,1,3,,
SS-VSMPE-33,120,0,1,0,0,1,2,,
SS-VSMPE-33,130,0,1,0,0,1,2,,
SS-VSMPE-33,140,0,1,0,0,1,2,,
SS-VSMPE-33,150,0,1,0,1,1,3,,
SS-VSMPE-33,160,0,1,0,1,1,3,,
SS-VSMPE-33,170,0,1,0,0,1,2,,
SS-VSMPE-33,180,0,1,0,0,1,2,,
SS-VSMPE-33,190,1,1,0,0,1,3,,
SS-VSMPE-33,200,0,1,1,0,1,3,,
SS-VSMPE-33,206.4,0,0,0,0,0,0,,
SS-VSMPE-39,0,0,0,0,0,0,0,Jean Talon corner,
SS-VSMPE-39,10,1,0,0,0,0,1,,
SS-VSMPE-39,20,1,0,0,1,0,2,,
SS-VSMPE-39,30,0,0,0,0,1,1,,
SS-VSMPE-39,40,0,0,0,0,1,1,,
SS-VSMPE-39,50,0,0,0,0,1,1,,
SS-VSMPE-39,60,0,0,0,1,0,1,,
SS-VSMPE-39,70,0,1,0,0,1,2,,
SS-VSMPE-39,80,0,1,0,0,0,1,,
SS-VSMPE-39,90,0,1,0,0,0,1,,
SS-VSMPE-39,100,1,0,0,0,1,2,,
SS-VSMPE-39,110,0,1,0,0,1,2,,
SS-VSMPE-39,120,0,1,0,0,0,1,,
SS-VSMPE-39,130,0,0,0,0,0,0,,
SS-VSMPE-39,140,0,0,0,0,0,0,,
SS-VSMPE-39,150,0,1,0,0,0,1,,
SS-VSMPE-39,160,0,0,0,0,0,0,,
SS-VSMPE-39,170,0,0,0,0,1,1,,
SS-VSMPE-39,180,0,0,0,0,0,0,,
SS-VSMPE-39,190,0,0,0,0,0,0,,
SS-VSMPE-39,194,0,0,0,0,0,0,,
SS-VSMPE-35,0,0,0,0,0,0,0,Faillon E corner,
SS-VSMPE-35,10,0,1,0,0,0,1,,
SS-VSMPE-35,20,0,1,0,0,0,1,,
SS-VSMPE-35,30,0,0,0,0,1,1,,
SS-VSMPE-35,40,0,1,0,0,1,2,,
SS-VSMPE-35,50,0,1,0,0,0,1,,
SS-VSMPE-35,60,0,1,0,0,0,1,,
SS-VSMPE-35,67,0,0,0,0,0,0,,
SS-VSMPE-37,0,0,0,0,0,1,1,Faillon E corner,
SS-VSMPE-37,10,0,0,0,1,0,1,,
SS-VSMPE-37,20,0,1,0,0,1,2,,
SS-VSMPE-37,30,1,1,0,1,1,4,,
SS-VSMPE-37,40,1,1,0,0,1,3,,
SS-VSMPE-37,50,0,1,0,0,0,1,,
SS-VSMPE-37,59.2,0,0,0,0,0,0,,
SS-VSMPE-27,0,0,0,0,0,0,0,Faillon E corner,1
SS-VSMPE-27,10,0,1,0,0,0,1,,
SS-VSMPE-27,20,0,1,0,0,0,1,,
SS-VSMPE-27,30,1,1,0,0,0,2,,
SS-VSMPE-27,40,0,1,0,0,0,1,,
SS-VSMPE-27,50,0,1,0,0,1,2,,
SS-VSMPE-27,60,0,0,0,0,1,1,,
SS-VSMPE-27,70,0,1,0,0,1,2,,
SS-VSMPE-27,80,0,0,0,0,1,1,,
SS-VSMPE-27,90,0,0,0,0,1,1,,
SS-VSMPE-27,100,0,0,0,0,0,0,,
SS-VSMPE-27,110,0,0,0,0,1,1,,
SS-VSMPE-27,120,0,0,0,0,0,0,,
SS-VSMPE-27,130,0,1,0,0,0,1,,
SS-VSMPE-27,140,0,1,0,0,1,2,,
SS-VSMPE-27,150,0,0,0,0,1,1,,
SS-VSMPE-27,160,1,0,0,0,0,1,,
SS-VSMPE-27,170,0,0,0,0,1,1,,
SS-VSMPE-27,180,0,1,0,0,1,2,,
SS-VSMPE-27,190,1,1,0,0,0,2,,
SS-VSMPE-27,200,0,0,0,0,0,0,,
SS-VSMPE-27,210,0,0,0,0,0,0,,
SS-VSMPE-27,220,0,0,0,0,0,0,,
SS-VSMPE-28,0,0,1,0,0,0,1,Liège corner,
SS-VSMPE-28,10,0,0,0,0,0,0,,
SS-VSMPE-28,20,0,0,0,0,0,0,,
SS-VSMPE-28,30,0,1,0,0,0,1,,
SS-VSMPE-28,40,0,0,0,0,1,1,,
SS-VSMPE-28,50,0,1,0,0,0,1,,
SS-VSMPE-28,60,0,1,0,0,1,2,,
SS-VSMPE-28,70,0,1,0,0,1,2,,
SS-VSMPE-28,80,0,0,0,0,1,1,,
SS-VSMPE-28,90,0,1,0,0,1,2,,
SS-VSMPE-28,100,0,1,0,0,1,2,,
SS-VSMPE-28,110,1,0,0,0,1,2,,
SS-VSMPE-28,120,0,1,0,0,1,2,,
SS-VSMPE-28,130,1,0,0,0,1,2,,
SS-VSMPE-28,140,0,0,0,0,1,1,,
SS-VSMPE-28,150,0,0,0,0,1,1,,
SS-VSMPE-28,160,0,0,0,0,1,1,,
SS-VSMPE-28,170,0,1,0,0,1,2,,
SS-VSMPE-28,180,0,1,0,0,1,2,,
SS-VSMPE-28,190,1,0,0,0,0,1,,
SS-VSMPE-28,200,0,1,0,0,1,2,,
SS-VSMPE-28,210,0,0,0,0,1,1,,
SS-VSMPE-28,220,0,1,0,0,1,2,,
SS-VSMPE-28,230,0,0,0,0,0,0,,
SS-VSMPE-28,240,0,0,0,0,0,0,,
SS-VSMPE-28,250,0,0,0,0,0,0,,
SS-VSMPE-28,257.3,0,1,0,0,0,1,,
SS-VSMPE-23,0,0,0,0,0,0,0,Guizot corner,
SS-VSMPE-23,10,0,1,0,0,1,2,,
SS-VSMPE-23,20,0,0,0,0,1,1,,
SS-VSMPE-23,30,0,0,0,0,0,0,,
SS-VSMPE-23,40,0,1,0,0,1,2,,
SS-VSMPE-23,50,0,1,0,0,1,2,,
SS-VSMPE-23,60,0,0,0,0,1,1,,
SS-VSMPE-23,70,0,0,0,0,1,1,,
SS-VSMPE-23,80,0,1,0,0,0,1,,
SS-VSMPE-23,90,0,1,0,0,1,2,,
SS-VSMPE-23,100,0,0,0,0,1,1,,
SS-VSMPE-23,110,1,0,0,1,0,2,,
SS-VSMPE-23,120,1,0,0,0,0,1,,
SS-VSMPE-23,130,0,1,0,0,1,2,,
SS-VSMPE-23,140,0,0,0,0,1,1,,
SS-VSMPE-23,150,0,0,0,0,0,0,,
SS-VSMPE-23,160,0,1,0,0,0,1,,
SS-VSMPE-23,170,0,0,0,0,0,0,,
SS-VSMPE-23,180,0,1,0,0,1,2,,
SS-VSMPE-23,190,0,0,0,0,0,0,,
SS-VSMPE-23,200,0,1,0,0,0,1,,
SS-VSMPE-23,210,1,1,0,1,0,3,,
SS-VSMPE-23,220,1,1,0,0,1,3,,
SS-VSMPE-23,230,0,1,0,0,1,2,,
SS-VSMPE-23,237.2,1,0,0,0,0,1,,
SS-VSMPE-36,0,0,1,0,0,1,2,Liège corner,
SS-VSMPE-36,10,0,1,0,0,1,2,,
SS-VSMPE-36,20,0,0,0,0,1,1,,
SS-VSMPE-36,30,1,1,0,0,1,3,,
SS-VSMPE-36,40,0,1,0,0,1,2,,
SS-VSMPE-36,50,0,0,0,0,1,1,,
SS-VSMPE-36,60,0,1,0,0,1,2,,
SS-VSMPE-36,70,0,0,0,0,1,1,,
SS-VSMPE-36,80,0,0,0,0,1,1,,
SS-VSMPE-36,90,0,0,0,0,1,1,,
SS-VSMPE-36,100,0,0,0,0,1,1,,
SS-VSMPE-36,110,0,0,0,0,1,1,,
SS-VSMPE-36,120,0,0,0,0,1,1,,
SS-VSMPE-36,130,0,0,0,0,1,1,,
SS-VSMPE-36,140,0,0,0,0,1,1,,
SS-VSMPE-36,150,0,1,0,0,1,2,,
SS-VSMPE-36,160,0,0,0,0,1,1,,
SS-VSMPE-36,170,1,1,0,0,1,3,,
SS-VSMPE-36,180,0,1,0,0,0,1,,
SS-VSMPE-36,190,0,0,0,0,1,1,,
SS-VSMPE-36,200,0,1,0,0,1,2,,
SS-VSMPE-36,210,0,0,0,0,1,1,,
SS-VSMPE-36,220,0,1,0,0,1,2,,
SS-VSMPE-36,230,0,0,0,0,0,0,,
SS-VSMPE-36,237,1,1,0,0,1,3,,
SS-VSMPE-34,0,0,0,0,0,0,0,Jerry corner,
SS-VSMPE-34,10,0,0,0,0,1,1,,
SS-VSMPE-34,20,0,0,0,0,1,1,,
SS-VSMPE-34,30,0,1,0,0,1,2,,
SS-VSMPE-34,40,0,0,0,1,0,1,,
SS-VSMPE-34,50,0,1,0,0,1,2,,
SS-VSMPE-34,60,0,0,0,0,1,1,,
SS-VSMPE-34,70,0,1,0,1,0,2,,
SS-VSMPE-34,80,1,1,0,0,1,3,,
SS-VSMPE-34,90,0,1,0,0,1,2,,
SS-VSMPE-34,100,0,1,0,0,1,2,,
SS-VSMPE-34,110,0,1,0,0,1,2,,
SS-VSMPE-34,120,0,0,0,1,0,1,,
SS-VSMPE-34,130,1,0,0,0,0,1,,
SS-VSMPE-34,140,1,0,0,0,1,2,,
SS-VSMPE-34,150,0,1,0,0,1,2,,
SS-VSMPE-34,160,0,0,0,0,1,1,,
SS-VSMPE-34,170,0,0,0,0,1,1,,
SS-VSMPE-34,180,0,1,0,0,1,2,,
SS-VSMPE-34,190,1,0,0,0,1,2,,
SS-VSMPE-34,200,0,0,0,0,1,1,,
SS-VSMPE-34,210,0,1,0,0,1,2,,
SS-VSMPE-34,220,0,0,0,0,1,1,,
SS-VSMPE-34,230,0,1,0,0,1,2,,
SS-VSMPE-34,239,0,1,0,0,1,2,,
SS-VSMPE-40,0,0,1,0,0,0,1,Liège corner,1.681818182
SS-VSMPE-40,10,0,1,0,0,1,2,,
SS-VSMPE-40,20,0,1,0,0,1,2,,
SS-VSMPE-40,30,0,0,0,0,1,1,,
SS-VSMPE-40,40,0,0,0,0,1,1,,
SS-VSMPE-40,50,0,1,0,1,0,2,,
SS-VSMPE-40,60,0,0,0,0,1,1,,
SS-VSMPE-40,70,0,1,0,0,1,2,,
SS-VSMPE-40,80,0,1,0,0,1,2,,
SS-VSMPE-40,90,0,1,0,1,1,3,,
SS-VSMPE-40,100,0,1,0,0,1,2,,
SS-VSMPE-40,110,0,1,0,1,1,3,,
SS-VSMPE-40,120,1,1,0,0,1,3,,
SS-VSMPE-40,130,0,0,0,0,1,1,,
SS-VSMPE-40,140,0,1,0,0,1,2,,
SS-VSMPE-40,150,0,1,0,1,1,3,,
SS-VSMPE-40,160,0,0,0,0,1,1,,
SS-VSMPE-40,170,0,1,0,0,0,1,,
SS-VSMPE-40,180,0,0,0,0,0,0,,
SS-VSMPE-40,190,0,0,0,0,1,1,,
SS-VSMPE-40,200,0,1,0,0,0,1,,
SS-VSMPE-40,203.6,1,1,0,0,0,2,,
SS-VSMPE-22,0,1,0,0,1,0,2,Mistral corner,
SS-VSMPE-22,10,0,1,0,1,0,2,,
SS-VSMPE-22,20,0,1,0,0,0,1,,
SS-VSMPE-22,30,0,0,0,0,1,1,,
SS-VSMPE-22,40,0,0,0,0,0,0,,
SS-VSMPE-22,50,0,0,0,0,1,1,,
SS-VSMPE-22,60,0,1,0,0,1,2,,
SS-VSMPE-22,70,0,1,0,0,1,2,,
SS-VSMPE-22,80,0,1,0,0,0,1,,
SS-VSMPE-22,90,0,0,0,1,1,2,,
SS-VSMPE-22,100,0,0,0,0,1,1,,
SS-VSMPE-22,110,0,1,0,0,0,1,,
SS-VSMPE-22,120,0,0,0,0,1,1,,
SS-VSMPE-22,130,0,0,0,0,1,1,,
SS-VSMPE-22,140,0,1,0,0,0,1,,
SS-VSMPE-22,150,0,1,0,0,1,2,,
SS-VSMPE-22,160,0,1,0,0,1,2,,
SS-VSMPE-22,165,0,1,0,0,0,1,,
SS-VSMPE-30,0,1,0,0,0,0,1,Mistral corner,
SS-VSMPE-30,10,1,0,0,0,1,2,,
SS-VSMPE-30,20,1,0,0,0,1,2,,
SS-VSMPE-30,30,0,1,0,0,1,2,,
SS-VSMPE-30,40,0,0,0,0,1,1,,
SS-VSMPE-30,50,0,1,0,0,1,2,,
SS-VSMPE-30,60,0,0,0,0,1,1,,
SS-VSMPE-30,70,0,0,0,0,1,1,,
SS-VSMPE-30,80,0,0,0,0,1,1,,
SS-VSMPE-30,90,0,1,0,0,1,2,,
SS-VSMPE-30,100,0,1,0,0,1,2,,
SS-VSMPE-30,110,0,0,0,0,1,1,,
SS-VSMPE-30,120,0,0,0,0,1,1,,
SS-VSMPE-30,130,0,1,0,1,1,3,,
SS-VSMPE-30,140,0,0,0,0,1,1,,
SS-VSMPE-30,150,0,1,0,0,1,2,,
SS-VSMPE-30,160,0,1,0,0,1,2,,
SS-VSMPE-30,161.5,0,1,0,0,0,1,,
SS-VSMPE-26,0,0,1,0,0,1,2,Gounod corner,
SS-VSMPE-26,10,0,0,0,0,1,1,,
SS-VSMPE-26,20,1,1,0,0,1,3,,
SS-VSMPE-26,30,0,0,0,0,1,1,,
SS-VSMPE-26,40,0,0,0,0,1,1,,
